id_education;cycle;type_solicitude;year;total
28031233;infantil_ii_ciclo;Admitidas;2022-2023;19
28031233;infantil_ii_ciclo;Admitidas;2023-2024;12
28031233;infantil_ii_ciclo;Admitidas;2024-2025;8
28031233;infantil_ii_ciclo;No admitidas;2020-2021;1
28031233;infantil_ii_ciclo;No admitidas;2021-2022;0
28031233;infantil_ii_ciclo;No admitidas;2022-2023;1
28031233;infantil_ii_ciclo;No admitidas;2023-2024;0
28031233;infantil_ii_ciclo;No admitidas;2024-2025;1
28018344;bachillerato;Presentadas;2020-2021;32
28018344;bachillerato;Presentadas;2021-2022;9
28018344;bachillerato;Presentadas;2022-2023;18
28018344;bachillerato;Presentadas;2023-2024;17
28018344;bachillerato;Presentadas;2024-2025;19
28018344;bachillerato;Admitidas;2020-2021;30
28018344;bachillerato;Admitidas;2021-2022;4
28018344;bachillerato;Admitidas;2022-2023;12
28018344;bachillerato;Admitidas;2023-2024;7
28018344;bachillerato;Admitidas;2024-2025;13
28018344;bachillerato;No admitidas;2020-2021;2
28018344;bachillerato;No admitidas;2021-2022;5
28018344;bachillerato;No admitidas;2022-2023;6
28018344;bachillerato;No admitidas;2023-2024;10
28018344;bachillerato;No admitidas;2024-2025;6
28045165;primaria;Presentadas;2020-2021;20
28045165;primaria;Presentadas;2021-2022;24
28045165;primaria;Presentadas;2022-2023;23
28045165;primaria;Presentadas;2023-2024;21
28045165;primaria;Presentadas;2024-2025;26
28045165;primaria;Admitidas;2020-2021;3
28045165;primaria;Admitidas;2021-2022;0
28045165;primaria;Admitidas;2022-2023;2
28045165;primaria;Admitidas;2023-2024;0
28045165;primaria;Admitidas;2024-2025;0
28045165;primaria;No admitidas;2020-2021;17
28045165;primaria;No admitidas;2021-2022;24
28045165;primaria;No admitidas;2022-2023;21
28045165;primaria;No admitidas;2023-2024;21
28045165;primaria;No admitidas;2024-2025;26
28063775;primaria;Presentadas;2020-2021;15
28063775;primaria;Presentadas;2021-2022;8
28063775;primaria;Presentadas;2022-2023;6
28063775;primaria;Presentadas;2023-2024;7
28063775;primaria;Presentadas;2024-2025;6
28063775;primaria;Admitidas;2020-2021;10
28063775;primaria;Admitidas;2021-2022;6
28063775;primaria;Admitidas;2022-2023;2
28063775;primaria;Admitidas;2023-2024;7
28063775;primaria;Admitidas;2024-2025;6
28063775;primaria;No admitidas;2020-2021;5
28063775;primaria;No admitidas;2021-2022;2
28063775;primaria;No admitidas;2022-2023;4
28063775;primaria;No admitidas;2023-2024;0
28063775;primaria;No admitidas;2024-2025;0
28005741;primaria;Presentadas;2020-2021;6
28005741;primaria;Presentadas;2021-2022;4
28005741;primaria;Presentadas;2022-2023;10
28005741;primaria;Presentadas;2023-2024;3
28005741;primaria;Presentadas;2024-2025;7
28005741;primaria;Admitidas;2020-2021;2
28005741;primaria;Admitidas;2021-2022;3
28005741;primaria;Admitidas;2022-2023;5
28005741;primaria;Admitidas;2023-2024;2
28005741;primaria;Admitidas;2024-2025;4
28005741;primaria;No admitidas;2020-2021;4
28005741;primaria;No admitidas;2021-2022;1
28005741;primaria;No admitidas;2022-2023;5
28005741;primaria;No admitidas;2023-2024;1
28005741;primaria;No admitidas;2024-2025;3
28038112;primaria;Presentadas;2020-2021;4
28038112;primaria;Presentadas;2021-2022;3
28038112;primaria;Presentadas;2022-2023;1
28038112;primaria;Presentadas;2023-2024;4
28038112;primaria;Presentadas;2024-2025;1
28038112;primaria;Admitidas;2020-2021;4
28038112;primaria;Admitidas;2021-2022;3
28038112;primaria;Admitidas;2022-2023;1
28038112;primaria;Admitidas;2023-2024;4
28038112;primaria;Admitidas;2024-2025;1
28038112;primaria;No admitidas;2020-2021;0
28038112;primaria;No admitidas;2021-2022;0
28038112;primaria;No admitidas;2022-2023;0
28038112;primaria;No admitidas;2023-2024;0
28038112;primaria;No admitidas;2024-2025;0
28005714;primaria;Presentadas;2020-2021;8
28005714;primaria;Presentadas;2021-2022;4
28005714;primaria;Presentadas;2022-2023;5
28005714;primaria;Presentadas;2023-2024;10
28005714;primaria;Presentadas;2024-2025;8
28005714;primaria;Admitidas;2020-2021;5
28005714;primaria;Admitidas;2021-2022;3
28005714;primaria;Admitidas;2022-2023;3
28005714;primaria;Admitidas;2023-2024;2
28005714;primaria;Admitidas;2024-2025;1
28005714;primaria;No admitidas;2020-2021;3
28005714;primaria;No admitidas;2021-2022;1
28005714;primaria;No admitidas;2022-2023;2
28005714;primaria;No admitidas;2023-2024;8
28005714;primaria;No admitidas;2024-2025;7
28035482;infantil_ii_ciclo;Presentadas;2020-2021;23
28035482;infantil_ii_ciclo;Presentadas;2021-2022;24
28035482;infantil_ii_ciclo;Presentadas;2022-2023;20
28035482;infantil_ii_ciclo;Presentadas;2023-2024;30
28035482;infantil_ii_ciclo;Presentadas;2024-2025;20
28035482;infantil_ii_ciclo;Admitidas;2020-2021;22
28035482;infantil_ii_ciclo;Admitidas;2021-2022;24
28035482;infantil_ii_ciclo;Admitidas;2022-2023;19
28035482;infantil_ii_ciclo;Admitidas;2023-2024;28
28035482;infantil_ii_ciclo;Admitidas;2024-2025;18
28035482;infantil_ii_ciclo;No admitidas;2020-2021;1
28035482;infantil_ii_ciclo;No admitidas;2021-2022;0
28035482;infantil_ii_ciclo;No admitidas;2022-2023;1
28035482;infantil_ii_ciclo;No admitidas;2023-2024;2
28035482;infantil_ii_ciclo;No admitidas;2024-2025;2
28037788;primaria;Presentadas;2020-2021;7
28037788;primaria;Presentadas;2021-2022;3
28037788;primaria;Presentadas;2022-2023;2
28037788;primaria;Presentadas;2023-2024;4
28037788;primaria;Presentadas;2024-2025;5
28037788;primaria;Admitidas;2020-2021;6
28037788;primaria;Admitidas;2021-2022;2
28037788;primaria;Admitidas;2022-2023;1
28037788;primaria;Admitidas;2023-2024;2
28037788;primaria;Admitidas;2024-2025;4
28037788;primaria;No admitidas;2020-2021;1
28037788;primaria;No admitidas;2021-2022;1
28037788;primaria;No admitidas;2022-2023;1
28037788;primaria;No admitidas;2023-2024;2
28037788;primaria;No admitidas;2024-2025;1
28068116;infantil_i_ciclo;Presentadas en el centro;2020-2021;219
28068116;infantil_i_ciclo;Presentadas en el centro;2021-2022;246
28068116;infantil_i_ciclo;Presentadas en el centro;2022-2023;239
28068116;infantil_i_ciclo;Presentadas en el centro;2023-2024;204
28068116;infantil_i_ciclo;Presentadas en el centro;2024-2025;214
28068116;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;152
28068116;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;153
28068116;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;139
28068116;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;142
28068116;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;151
28068116;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28068116;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;13
28068116;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;16
28068116;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;9
28068116;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;8
28068116;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;69
28068116;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;80
28068116;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;84
28068116;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;50
28068116;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;54
28041494;bachillerato;Presentadas;2020-2021;9
28041494;bachillerato;Presentadas;2021-2022;1
28041494;bachillerato;Presentadas;2022-2023;3
28041494;bachillerato;Presentadas;2023-2024;5
28041494;bachillerato;Presentadas;2024-2025;6
28041494;bachillerato;Admitidas;2020-2021;7
28041494;bachillerato;Admitidas;2021-2022;1
28041494;bachillerato;Admitidas;2022-2023;0
28041494;bachillerato;Admitidas;2023-2024;5
28041494;bachillerato;Admitidas;2024-2025;3
28041494;bachillerato;No admitidas;2020-2021;2
28041494;bachillerato;No admitidas;2021-2022;0
28041494;bachillerato;No admitidas;2022-2023;3
28041494;bachillerato;No admitidas;2023-2024;0
28041494;bachillerato;No admitidas;2024-2025;3
28047290;infantil_i_ciclo;Presentadas;2020-2021;11
28047290;infantil_i_ciclo;Presentadas;2021-2022;13
28047290;infantil_i_ciclo;Presentadas;2022-2023;12
28047290;infantil_i_ciclo;Presentadas;2023-2024;16
