id;clave;address;id_municipality;name_short;utm_x;utm_y;name_large;description_short;description_large;tag;url;municipality_name;id_vial;latitude;longitude
28002646;CEIP;Calle Sociedad de Cosecheros, 2;28052;Hermanos Ortiz de Zárate;464322;4443101;Colegio Infantil y Primaria CEIP Hermanos Ortiz de Zárate. Calle Sociedad de Cosecheros, 2. Chinchón;CP INF-PRI;Colegio Infantil y Primaria;CEIP Hermanos Ortiz de Zárate;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002646;Chinchón;05210009;-3.418812941611726;40.137485465199525
28002671;CEIP;Cmno del Fresno de Torote, s/n;28053;Ángel Berzal Fernández;461590;4488912;Colegio Infantil y Primaria CEIP Ángel Berzal Fernández. Cmno del Fresno de Torote, s/n. Daganzo de Arriba;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ángel Berzal Fernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002671;Daganzo de Arriba;05300163;-3.4536384227267773;40.55007565839032
28002695;CEIP;Calle Alfonso XIII, 5;28054;Felipe II;404880;4492808;Colegio Infantil y Primaria CEIP Felipe II. Calle Alfonso XIII, 5. Escorial (El);CP PRI;Colegio Infantil y Primaria;CEIP Felipe II;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002695;Escorial (El);05400008;-4.123908661227168;40.58059718904119
28002713;EEI;Calle Padre Villacastín, s/n;28054;Padre Gerardo Gil;404658;4493202;Escuela de Educación Infantil EEI Padre Gerardo Gil. Calle Padre Villacastín, s/n. Escorial (El);EEI;Escuela de Educación Infantil;EEI Padre Gerardo Gil;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002713;Escorial (El);05400109;-4.1265908092746795;40.5841204565839
28002737;CEIP;Calle Prado, 2;28055;Carlos Ruiz;490840;4448100;Colegio Infantil y Primaria CEIP Carlos Ruiz. Calle Prado, 2. Estremera;CP INF-PRI;Colegio Infantil y Primaria;CEIP Carlos Ruiz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002737;Estremera;055A0084;-3.107598731692227;40.183231543632395
28002804;CEIP;Calle Ángeles, 13;28058;San Esteban;432929;4459865;Colegio Infantil y Primaria CEIP San Esteban. Calle Ángeles, 13. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP San Esteban;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002804;Fuenlabrada;058A0031;-3.7890499405596763;40.28658700338937
28002853;CEIPS;Avda Julián Sánchez, 17;28059;Martína García;456391;4497763;Colegio Infantil, Primaria y Secundaria CEIPS Martína García. Avda Julián Sánchez, 17. Fuente el Saz de Jarama;CP INF-PRI-SEC;Colegio Infantil, Primaria y Secundaria;CEIPS Martína García;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002853;Fuente el Saz de Jarama;05900116;-3.515650707080471;40.62955264250868
28002865;CEIP;Calle Virgen de Alarilla, 10;28060;Alarilla;486242;4440697;Colegio Infantil y Primaria CEIP Alarilla. Calle Virgen de Alarilla, 10. Fuentidueña de Tajo;CP INF-PRI;Colegio Infantil y Primaria;CEIP Alarilla;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002865;Fuentidueña de Tajo;06000136;-3.161451367664432;40.11647117373398
28002877;CEIP;Calle Colmenarejo, 40 c/v Calle Escorial, 38;28061;Carlos Ruiz;414805;4492078;Colegio Infantil y Primaria CEIP Carlos Ruiz. Calle Colmenarejo, 40 c/v Calle Escorial, 38. Galapagar;CP INF-PRI;Colegio Infantil y Primaria;CEIP Carlos Ruiz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002877;Galapagar;061A0214;-4.006557549988001;40.57510310103502
28002890;CEIP;Ctra de Galapagar-La Navata, 9;28061;San Gregorio;415550;4492953;Colegio Infantil y Primaria CEIP San Gregorio. Ctra de Galapagar-La Navata, 9. Galapagar;CP INF-PRI;Colegio Infantil y Primaria;CEIP San Gregorio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002890;Galapagar;061A0253;-3.997873950895724;40.583061042732446
28002944;CEIP;Calle Buenavista, 26;28065;La Alhóndiga;437277;4462053;Colegio Infantil y Primaria CEIP La Alhóndiga. Calle Buenavista, 26. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP La Alhóndiga;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002944;Getafe;065A0131;-3.73811695415659;40.30663531095118
28002956;CEIP;Calle Titulcia, 24;28065;Ortiz Echague;438491;4462680;Colegio Infantil y Primaria CEIP Ortiz Echague. Calle Titulcia, 24. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ortiz Echague;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002956;Getafe;065A0723;-3.723892139546975;40.31237396393404
28002968;CEIP;Avda Ciudades, 21;28065;Santa Margarita María Alacoque;438663;4463250;Colegio Infantil y Primaria CEIP Santa Margarita María Alacoque. Avda Ciudades, 21. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Santa Margarita María Alacoque;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002968;Getafe;065A0197;-3.721922728955795;40.31752151100658
28002981;CEIP;Calle Guadalajara, 2;28065;Sagrado Corazón;437744;4461980;Colegio Infantil y Primaria CEIP Sagrado Corazón. Calle Guadalajara, 2. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Sagrado Corazón;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002981;Getafe;065A0357;-3.7326146743629005;40.306012614462325
28003201;IES;Calle Toledo, 46;28065;Matemático Puig Adam;437514;4461247;Instituto de Educación Secundaria IES Matemático Puig Adam. Calle Toledo, 46. Getafe;IES;Instituto de Educación Secundaria;IES Matemático Puig Adam;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003201;Getafe;065A0724;-3.735249456337271;40.29939214985671
28003286;CEIP;Calle Alemania, 1;28065;Seseña y Benavente;437322;4464299;Colegio Infantil y Primaria CEIP Seseña y Benavente. Calle Alemania, 1. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Seseña y Benavente;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003286;Getafe;065A0021;-3.7378076482084257;40.32687191419375
28003304;IES;Calle Toledo, 44;28065;Alarnes;437551;4461315;Instituto de Educación Secundaria IES Alarnes. Calle Toledo, 44. Getafe;IES;Instituto de Educación Secundaria;IES Alarnes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003304;Getafe;065A0724;-3.7348207620336655;40.300007499971834
28003316;CEIP;Calle Núñez de Balboa, 10;28065;San José de Calasanz;437913;4462477;Colegio Infantil y Primaria CEIP San José de Calasanz. Calle Núñez de Balboa, 10. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP San José de Calasanz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003316;Getafe;065A0540;-3.730674321547403;40.31050245864066
28003328;CEIP;Avda Ciudades, 23;28065;Ciudad de Madrid;438765;4463183;Colegio Infantil y Primaria CEIP Ciudad de Madrid. Avda Ciudades, 23. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ciudad de Madrid;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003328;Getafe;065A0197;-3.7207158839987344;40.316925420505136
28003407;CEIP;Calle Fuente de La Salud, 32;28066;Garcilaso de la Vega;427520;4451975;Colegio Infantil y Primaria CEIP Garcilaso de la Vega. Calle Fuente de La Salud, 32. Griñón;CP INF-PRI;Colegio Infantil y Primaria;CEIP Garcilaso de la Vega;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003407;Griñón;06600457;-3.851785568516992;40.215059199975144
28003420;CEIP;Calle Prado Panetes, 36;28067;Alejandro Rubio;441335;4514709;Colegio Infantil y Primaria CEIP Alejandro Rubio. Calle Prado Panetes, 36. Guadalix de la Sierra;CP INF-PRI;Colegio Infantil y Primaria;CEIP Alejandro Rubio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003420;Guadalix de la Sierra;06700081;-3.6952538678493525;40.781270794757816
28003456;CEIP;Calle Escoriales, 11;28068;Villa de Guadarrama;407984;4502311;Colegio Infantil y Primaria CEIP Villa de Guadarrama. Calle Escoriales, 11. Guadarrama;CP INF-PRI;Colegio Infantil y Primaria;CEIP Villa de Guadarrama;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003456;Guadarrama;068A0016;-4.088628118109888;40.66654360688613
28003481;CEIP;Calle Hurtada, 57;28072;Virgen de la Encina;423851;4497511;Colegio Infantil y Primaria CEIP Virgen de la Encina. Calle Hurtada, 57. Hoyo de Manzanares;CP INF-PRI;Colegio Infantil y Primaria;CEIP Virgen de la Encina;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003481;Hoyo de Manzanares;07200052;-3.9003510096266494;40.624923972469446
28003493;CEIP;Calle Conde, 3;28073;Hermanos Torá;429380;4455771;Colegio Infantil y Primaria CEIP Hermanos Torá. Calle Conde, 3. Humanes de Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Hermanos Torá;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003493;Humanes de Madrid;073A0045;-3.8303465932107885;40.24941421952106
28003501;CEIP;Calle Río Duero, 24;28074;Calderón de la Barca;434864;4465285;Colegio Infantil y Primaria CEIP Calderón de la Barca. Calle Río Duero, 24. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Calderón de la Barca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003501;Leganés;074A0376;-3.7668398696687246;40.33556611800402
28003523;CEIP;Calle Río Manzanares, 37;28074;Lepanto;434625;4465325;Colegio Infantil y Primaria CEIP Lepanto. Calle Río Manzanares, 37. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Lepanto;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003523;Leganés;074A0389;-3.7696574480114005;40.335907769822114
28003535;CEIP;Calle Pizarro, 4;28074;Marqués de Leganés;434746;4464101;Colegio Infantil y Primaria CEIP Marqués de Leganés. Calle Pizarro, 4. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Marqués de Leganés;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003535;Leganés;074A0222;-3.7681080176599;40.3248908649203
28003778;CEIP;Calle San Bernardo, 13;28074;Gonzalo de Berceo;433827;4468052;Colegio Infantil y Primaria CEIP Gonzalo de Berceo. Calle San Bernardo, 13. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Gonzalo de Berceo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003778;Leganés;074A0426;-3.779334172453164;40.360410853674644
28003791;CEIP;Calle Monegros, 27;28074;Victor Pradera;435943;4465613;Colegio Infantil y Primaria CEIP Victor Pradera. Calle Monegros, 27. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Victor Pradera;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003791;Leganés;074A0263;-3.7541708572004193;40.33860441647565
28003833;CEIP;Calle Aragón, 19;28074;Miguel de Cervantes;433624;4464836;Colegio Infantil y Primaria CEIP Miguel de Cervantes. Calle Aragón, 19. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel de Cervantes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003833;Leganés;074A0029;-3.7813903381863234;40.33142363162981
28003845;CEIP;Calle Rioja, 76;28074;Ortega y Gasset;436100;4464617;Colegio Infantil y Primaria CEIP Ortega y Gasset. Calle Rioja, 76. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ortega y Gasset;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003845;Leganés;074A0403;-3.752222936837305;40.32964398387319
28003857;CEIP;Calle Bureba, 22;28074;Aben Hazam;436186;4464894;Colegio Infantil y Primaria CEIP Aben Hazam. Calle Bureba, 22. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Aben Hazam;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003857;Leganés;074A0062;-3.751238307934512;40.332145919871564
28003882;IES;Calle Constitución de Cádiz, 1;28074;José de Churriguera;435252;4463880;Instituto de Educación Secundaria IES José de Churriguera. Calle Constitución de Cádiz, 1. Leganés;IES;Instituto de Educación Secundaria;IES José de Churriguera;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003882;Leganés;074A0110;-3.762129976777929;40.32293938047379
28003894;IES;Paseo Ermita, 15;28074;Luis Víves;435060;4465674;Instituto de Educación Secundaria IES Luis Víves. Paseo Ermita, 15. Leganés;IES;Instituto de Educación Secundaria;IES Luis Víves;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003894;Leganés;074A0069;-3.764572131678169;40.339085687432515
28003900;IES;Calle Alpujarras, 52;28074;María Zambrano;436494;4464718;Instituto de Educación Secundaria IES María Zambrano. Calle Alpujarras, 52. Leganés;IES;Instituto de Educación Secundaria;IES María Zambrano;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003900;Leganés;074A0144;-3.747595232519153;40.330583910979634
28003961;CEIP;Avda Argentina, 2;28075;Duque de Alba;464903;4469980;Colegio Infantil y Primaria CEIP Duque de Alba. Avda Argentina, 2. Loeches;CP INF-PRI;Colegio Infantil y Primaria;CEIP Duque de Alba;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28003961;Loeches;07500248;-3.4134643547818135;40.37966727805437
28004059;IES;Calle Embajadores, 70;28079;Cervantes;440326;4473040;Instituto de Educación Secundaria IES Cervantes. Calle Embajadores, 70. Madrid;IES;Instituto de Educación Secundaria;IES Cervantes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004059;Madrid;07901924;-3.7032669182942515;40.40583578827299
28004266;CEIP;Avda Espinela, 1;28079;Dámaso Alonso;439803;4466410;Colegio Infantil y Primaria CEIP Dámaso Alonso. Avda Espinela, 1. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Dámaso Alonso;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004266;Madrid;07902375;-3.7088039471989305;40.34607161950031
28004436;EA;Calle Francisco y Jacinto Alcántara, 2;28079;Francisco Alcántara;438560;4475377;Escuela de Educación Artística EA Francisco Alcántara. Calle Francisco y Jacinto Alcántara, 2. Madrid;E ARTE;Escuela de Educación Artística;EA Francisco Alcántara;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004436;Madrid;07910176;-3.7243036619731935;40.426760039539694
28004552;CEIP;Calle Drácena, 29;28079;Isaac Albéniz;443275;4479516;Colegio Infantil y Primaria CEIP Isaac Albéniz. Calle Drácena, 29. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Isaac Albéniz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004552;Madrid;07901834;-3.669092871693193;40.4643810409179
28004904;CEIP;Calle Madre Rosa Blanco, 3;28079;Ciudad de Jaén;440491;4469319;Colegio Infantil y Primaria CEIP Ciudad de Jaén. Calle Madre Rosa Blanco, 3. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ciudad de Jaén;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004904;Madrid;079C0360;-3.7009748720119067;40.37232689784123
28004941;CEIP;Calle Nuestra Señora de Valverde, 149;28079;Vasco Núñez de Balboa;441829;4483441;Colegio Infantil y Primaria CEIP Vasco Núñez de Balboa. Calle Nuestra Señora de Valverde, 149. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Vasco Núñez de Balboa;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004941;Madrid;07904356;-3.6865079652675856;40.49963903694469
28004965;CEIP;Calle Pío Baroja, 4;28079;Escuelas Aguirre;442775;4473993;Colegio Infantil y Primaria CEIP Escuelas Aguirre. Calle Pío Baroja, 4. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Escuelas Aguirre;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004965;Madrid;07910657;-3.6744927357561656;40.41459285912369
28004989;CEIP;Calle Vesubio, 5;28079;Agustína Díez;445070;4471061;Colegio Infantil y Primaria CEIP Agustína Díez. Calle Vesubio, 5. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Agustína Díez;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004989;Madrid;07907991;-3.647190974131951;40.388334277209644
28004990;CEIP;Avda Canillejas a Vicálvaro, 56;28079;Alberto Alcocer;448074;4476011;Colegio Infantil y Primaria CEIP Alberto Alcocer. Avda Canillejas a Vicálvaro, 56. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Alberto Alcocer;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004990;Madrid;07907995;-3.6122034704222012;40.433119740595544
28005003;CEIP;Calle Fuente de San Pedro, 6;28079;Alfonso X El Sabio;448767;4472672;Colegio Infantil y Primaria CEIP Alfonso X El Sabio. Calle Fuente de San Pedro, 6. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Alfonso X El Sabio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005003;Madrid;07902389;-3.6037645314788738;40.40308283875666
28005039;CEIP;Calle Allariz, 3;28079;Antonio Machado;435939;4468799;Colegio Infantil y Primaria CEIP Antonio Machado. Calle Allariz, 3. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Antonio Machado;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005039;Madrid;07908415;-3.754537787144343;40.36730509270814
28005076;CEIP;Avda Filipinas, 5;28079;De Prácticas Asunción Rincón;439688;4476851;Colegio Infantil y Primaria CEIP De Prácticas Asunción Rincón. Avda Filipinas, 5. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP De Prácticas Asunción Rincón;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005076;Madrid;07903057;-3.711146757313707;40.440121007177865
28005091;CEIP;Calle Godella, 57;28079;Azorín;441685;4466043;Colegio Infantil y Primaria CEIP Azorín. Calle Godella, 57. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Azorín;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005091;Madrid;07905216;-3.6866118969157307;40.34289912744439
28005106;CEIP;Avda La Verbena de La Paloma, 14;28079;Barcelona;440840;4467790;Colegio Infantil y Primaria CEIP Barcelona. Avda La Verbena de La Paloma, 14. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Barcelona;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005106;Madrid;07911120;-3.696722340918941;40.35857764605615
28005155;CEIP;Calle Villavaliente, 29;28079;Bolivia;436255;4473252;Colegio Infantil y Primaria CEIP Bolivia. Calle Villavaliente, 29. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Bolivia;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005155;Madrid;07906386;-3.751261704131835;40.4074438199701
28005167;CEIP;Avda Santo Ángel de La Guarda, 4;28079;Escuelas Bosque;439610;4478985;Colegio Infantil y Primaria CEIP Escuelas Bosque. Avda Santo Ángel de La Guarda, 4. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Escuelas Bosque;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005167;Madrid;07909120;-3.712269334716112;40.45933927862804
28005179;CEIP;Calle Monseñor Oscar Romero, 17;28079;Capitán Cortés;436942;4470296;Colegio Infantil y Primaria CEIP Capitán Cortés. Calle Monseñor Oscar Romero, 17. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Capitán Cortés;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005179;Madrid;07901346;-3.7428730603383196;40.380867226578495
28005210;CEIP;Calle Raimundo Fernández Villaverde, 4;28079;Cervantes;440376;4477565;Colegio Infantil y Primaria CEIP Cervantes. Calle Raimundo Fernández Villaverde, 4. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Cervantes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005210;Madrid;07905080;-3.703102057712991;40.446602643164375
28005234;CEIP;Calle Alegría de La Huerta, 6;28079;Ciudad de los Ángeles;440891;4467465;Colegio Infantil y Primaria CEIP Ciudad de los Ángeles. Calle Alegría de La Huerta, 6. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ciudad de los Ángeles;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28005234;Madrid;07911124;-3.69609164939188;40.35565347432241
